Wall time,Step,Value
1677208766.1457691,11502,2.452073097229004
1677208766.252831,11511,2.302410125732422
1677208766.4457538,11529,2.1826469898223877
1677208766.647471,11547,1.852350115776062
1677208766.9164774,11574,1.9534368515014648
1677208767.221791,11601,1.8817633390426636
1677208767.4000971,11619,2.0776124000549316
1677208767.7134988,11646,2.306795835494995
1677208768.0331235,11673,1.9636335372924805
1677208768.256625,11691,1.903706669807434
1677208768.356473,11700,2.2696969509124756
1677208768.5885851,11718,1.9116429090499878
1677208768.6994421,11727,1.802255630493164
1677208768.9003787,11745,2.483973503112793
1677208769.1036196,11763,1.792586326599121
1677208769.4695127,11799,1.9152257442474365
1677208769.822434,11835,2.1806654930114746
1677208769.925569,11844,2.665245771408081
1677208770.417248,11889,3.35776686668396
1677208770.6058087,11907,1.945717692375183
1677208770.6943731,11916,2.185189962387085
1677208770.8692935,11934,1.929067850112915
1677208770.9642773,11943,1.8559080362319946
1677208771.1410499,11961,1.997498631477356
1677208771.8168259,12024,2.0742406845092773
1677208772.724826,12105,2.8242268562316895
1677208772.8214617,12114,3.4722938537597656
1677208773.012997,12132,2.108304738998413
1677208773.1099265,12141,2.143458366394043
1677208773.394974,12168,2.541135787963867
1677208773.4900093,12177,1.9324184656143188
1677208773.702782,12195,1.8842418193817139
1677208774.206931,12222,1.8370170593261719
1677208774.3080544,12231,1.9174070358276367
1677208774.526503,12249,1.821463942527771
1677208774.9564667,12285,2.2867867946624756
1677208775.0645466,12294,2.36269211769104
1677208775.173354,12303,2.508173704147339
1677208775.2726507,12312,2.355973243713379
1677208775.3837938,12321,2.172084331512451
1677208775.792593,12357,2.0845136642456055
1677208775.895902,12366,2.1178698539733887
1677208776.1005013,12384,1.9298362731933594
1677208776.1988246,12393,2.014411211013794
1677208776.6140633,12429,2.738668203353882
1677208776.7095191,12438,2.6010959148406982
1677208777.1428664,12474,1.8556336164474487
1677208777.2404778,12483,2.0179481506347656
1677208777.6560743,12519,1.9080733060836792
1677208777.9994853,12546,1.8473173379898071
1677208778.2999969,12573,1.8888620138168335
1677208778.3993208,12582,1.8316067457199097
1677208778.6127381,12600,1.99138605594635
1677208778.7121096,12609,1.9829572439193726
1677208779.0277255,12636,1.8987957239151
1677208779.228874,12654,2.4778685569763184
1677208780.032299,12726,2.090250253677368
1677208780.3077743,12753,2.2034192085266113
1677208780.4167836,12762,1.9340194463729858
1677208780.6174116,12780,2.173492908477783
1677208780.7897255,12798,1.900272011756897
1677208780.8818247,12807,2.1596641540527344
1677208781.7165163,12888,1.7620725631713867
1677208781.8116596,12897,1.892793893814087
1677208781.9048507,12906,1.8537960052490234
1677208781.993568,12915,2.190744161605835
1677208782.1737838,12933,2.1387619972229004
1677208782.3501725,12951,2.1382110118865967
1677208782.444026,12960,1.819850206375122
1677208782.5484962,12969,2.1735360622406006
1677208782.642912,12978,1.8873778581619263
1677208782.923983,13005,1.9706542491912842
1677208783.097829,13023,2.0033512115478516
1677208783.1852055,13032,1.876371145248413
1677208783.2756946,13041,2.015955686569214
1677208783.3668375,13050,1.858605980873108
1677208783.458433,13059,1.7822667360305786
1677208783.5577865,13068,1.9961845874786377
1677208783.6490698,13077,2.150379180908203
1677208783.8383543,13095,1.788974642753601
1677208783.9322405,13104,1.7964574098587036
1677208784.0202117,13113,1.9237061738967896
1677208784.1098933,13122,2.4402658939361572
1677208784.2021153,13131,2.124376058578491
1677208784.301904,13140,1.9736958742141724
1677208784.4042046,13149,1.8570735454559326
1677208784.5034642,13158,1.9232072830200195
1677208784.6004157,13167,1.9011973142623901
1677208784.695681,13176,1.8087432384490967
1677208784.7811332,13185,2.1130197048187256
1677208785.5279174,13239,2.28938364982605
1677208785.8113728,13266,1.8470293283462524
1677208785.9053438,13275,2.139366626739502
1677208786.0860295,13293,2.0170140266418457
1677208786.1750195,13302,1.8039703369140625
1677208786.56749,13338,1.7640271186828613
1677208786.6597955,13347,1.7856836318969727
1677208786.7763054,13356,1.7486777305603027
1677208786.8736985,13365,1.9219954013824463
1677208787.1743994,13392,1.8734875917434692
1677208787.2668903,13401,2.08372163772583
1677208787.3601964,13410,1.8298043012619019
1677208787.4462042,13419,1.8300824165344238
1677208787.5359428,13428,1.8383138179779053
1677208787.7256796,13446,2.0081522464752197
1677208787.8129091,13455,1.9301719665527344
1677208788.1493948,13491,2.4598336219787598
1677208788.2334008,13500,2.2048444747924805
1677208788.3173976,13509,1.9664406776428223
1677208788.523998,13527,1.9244440793991089
1677208788.819999,13554,2.1098814010620117
1677208789.1676767,13590,2.2221171855926514
1677208789.2514062,13599,2.404672622680664
1677208789.336755,13608,1.7894476652145386
1677208789.535554,13626,2.1228132247924805
1677208789.7064223,13644,1.7995998859405518
1677208789.7890234,13653,1.8528589010238647
1677208790.4606473,13716,2.192774772644043
1677208790.7327201,13743,1.7824134826660156
1677208790.93228,13761,1.7780107259750366
1677208791.2680554,13779,1.918700933456421
1677208791.7549086,13806,1.8289062976837158
1677208791.9060984,13815,1.9495785236358643
1677208792.3979769,13842,2.0401456356048584
1677208792.5569232,13851,2.2874791622161865
1677208793.149325,13869,2.3971667289733887
1677208793.2402215,13878,2.0418717861175537
1677208793.6410697,13914,1.94208562374115
1677208793.834239,13932,1.9606505632400513
1677208793.9283044,13941,1.8888020515441895
1677208794.256646,13968,1.9642999172210693
1677208794.3488746,13977,2.5147080421447754
1677208794.4404466,13986,2.5364160537719727
1677208794.6408176,14004,1.9489072561264038
1677208794.825354,14022,1.9681328535079956
1677208795.1225145,14049,1.9156413078308105
1677208795.3071735,14067,1.8609614372253418
1677208795.5003796,14085,1.8639898300170898
1677208795.5944295,14094,1.9174861907958984
1677208795.6857314,14103,1.9458619356155396
1677208795.869773,14121,1.8232637643814087
1677208796.0416436,14139,1.753578782081604
1677208796.1400115,14148,1.8996188640594482
1677208796.2283068,14157,1.8688031435012817
1677208796.3221579,14166,1.8048624992370605
1677208796.8292022,14193,1.7434011697769165
1677208797.0079045,14211,1.8713198900222778
1677208797.1009383,14220,1.9450531005859375
1677208797.2012184,14229,2.026315450668335
1677208797.2930298,14238,1.9003105163574219
1677208797.3920138,14247,2.0669033527374268
1677208797.6620078,14274,2.674720287322998
1677208798.0986137,14319,2.12233829498291
1677208798.5378253,14364,1.8440085649490356
1677208798.64424,14373,2.288911819458008
1677208798.750548,14382,2.123013496398926
1677208799.168569,14418,1.785307765007019
1677208799.2707572,14427,1.948075532913208
1677208799.3767667,14436,2.088291645050049
1677208800.0990791,14499,1.7968331575393677
1677208800.1908553,14508,1.7784602642059326
1677208800.3947353,14526,1.7871760129928589
1677208800.4999928,14535,1.8222922086715698
1677208800.6152756,14544,1.971800684928894
1677208800.7123492,14553,2.4862608909606934
1677208801.1392906,14589,2.2251524925231934
1677208801.3445606,14607,2.6302669048309326
1677208801.5541568,14625,4.467672824859619
1677208801.8029625,14643,2.4802298545837402
1677208801.916219,14652,1.8699026107788086
1677208802.2573102,14679,1.879658579826355
1677208802.3575158,14688,1.9107009172439575
1677208802.788979,14724,1.7522358894348145
1677208802.8936896,14733,1.814723014831543
1677208802.9960215,14742,1.8449941873550415
1677208803.0958948,14751,1.9704234600067139
1677208803.3057566,14769,1.7482249736785889
1677208803.4132068,14778,1.8779677152633667
1677208803.9393086,14823,1.9808802604675293
1677208804.0371952,14832,2.123638391494751
1677208804.2528799,14850,2.1147406101226807
1677208804.4625237,14868,2.505995035171509
1677208804.573501,14877,2.0835623741149902
1677208804.6676245,14886,1.7097625732421875
1677208804.7563894,14895,2.0003111362457275
1677208804.983094,14913,2.227686643600464
1677208805.1995156,14931,2.3909318447113037
1677208805.2896895,14940,2.3965840339660645
1677208805.5822093,14967,1.789777398109436
1677208805.7641313,14985,1.8349628448486328
1677208805.9602993,15003,2.1487390995025635
1677208806.2325273,15030,1.9483052492141724
1677208806.3169253,15039,1.9708492755889893
1677208806.7030163,15075,1.7548651695251465
1677208806.9913414,15102,1.8760347366333008
1677208807.1848307,15120,2.105844259262085
1677208807.289097,15129,1.830117106437683
1677208807.3923433,15138,1.6889221668243408
1677208807.4967313,15147,1.7209084033966064
1677208808.0187912,15174,1.9219703674316406
1677208808.127122,15183,1.8457486629486084
1677208808.2351966,15192,2.2100226879119873
1677208808.3562756,15201,1.784085988998413
1677208808.4689403,15210,1.738610863685608
1677208808.5808342,15219,2.154552459716797
1677208808.8872817,15246,1.8037842512130737
1677208808.9856966,15255,1.9576045274734497
1677208809.0829291,15264,1.8321757316589355
1677208809.2848082,15282,1.8978667259216309
1677208809.385121,15291,1.8111670017242432
1677208809.4897835,15300,2.0200610160827637
1677208809.5874317,15309,2.0835444927215576
1677208809.786011,15327,1.8884159326553345
1677208809.983462,15345,1.8117272853851318
1677208810.2879174,15372,1.9003773927688599
1677208810.4785805,15390,2.0219035148620605
1677208810.5810182,15399,1.746903896331787
1677208810.678373,15408,1.881527066230774
1677208810.7776601,15417,1.773492455482483
1677208811.1891189,15453,2.242983341217041
1677208811.3895059,15471,2.050807237625122
1677208811.4854198,15480,1.7408987283706665
1677208811.7686718,15507,1.920749545097351
1677208811.8657217,15516,1.7805771827697754
1677208811.964864,15525,2.1315417289733887
1677208812.0576062,15534,1.7598916292190552
1677208812.5411441,15579,1.9645711183547974
1677208813.3612235,15651,2.5044493675231934
1677208813.4593248,15660,2.207797050476074
1677208813.5629022,15669,2.433105707168579
1677208813.8818908,15696,2.512047529220581
1677208814.082275,15714,2.9574031829833984
1677208814.1799643,15723,3.042041301727295
1677208814.2747204,15732,2.7356314659118652
1677208814.3783693,15741,2.5016441345214844
1677208814.4829412,15750,1.7441750764846802
1677208814.5904632,15759,1.6864709854125977
1677208814.6886933,15768,1.7460885047912598
1677208814.8822963,15786,2.1245508193969727
1677208814.981011,15795,2.125966787338257
1677208815.2852473,15822,1.9545435905456543
1677208815.8023772,15867,1.7819302082061768
1677208815.8914094,15876,1.7483444213867188
1677208816.0844822,15894,1.8405157327651978
1677208816.1749213,15903,1.7600103616714478
1677208816.3596706,15921,1.6754395961761475
1677208816.9988132,15984,1.7015150785446167
1677208817.1049964,15993,1.7508591413497925
1677208817.2188542,16002,1.7844491004943848
1677208817.8033226,16029,1.9189153909683228
1677208817.9158561,16038,1.7365623712539673
1677208818.1944282,16065,2.1109747886657715
1677208818.2868304,16074,2.309305429458618
1677208818.460106,16083,1.9787083864212036
1677208818.7507505,16092,2.108128309249878
1677208818.9935265,16110,1.8880512714385986
1677208819.0842617,16119,1.9288997650146484
1677208819.4900687,16137,1.7952719926834106
1677208819.670644,16155,1.8076748847961426
1677208819.8566206,16173,2.052445650100708
1677208819.9421988,16182,1.9524855613708496
1677208820.222497,16209,1.812037467956543
1677208820.309905,16218,1.7120755910873413
1677208820.4023285,16227,1.8289382457733154
1677208820.4917212,16236,1.7537055015563965
1677208820.5798328,16245,1.819453239440918
1677208820.9525928,16281,1.8120161294937134
1677208821.1282356,16299,1.6991289854049683
1677208821.491688,16335,1.8178694248199463
1677208821.688834,16353,2.3611674308776855
1677208821.8772101,16371,1.6722371578216553
1677208821.9766614,16380,1.8973886966705322
1677208822.3305526,16416,1.6997720003128052
1677208822.6145723,16443,2.4726078510284424
1677208822.7039578,16452,2.292367935180664
1677208822.883111,16470,1.9790939092636108
1677208822.973525,16479,1.8716940879821777
1677208823.1525939,16497,1.7895715236663818
1677208823.2399945,16506,1.9690828323364258
1677208823.3302233,16515,1.8913987874984741
1677208823.516465,16533,1.7965314388275146
1677208823.6006706,16542,1.760589361190796
1677208823.6865733,16551,2.125770092010498
1677208824.2708673,16605,2.040775775909424
1677208824.3648005,16614,1.7603563070297241
1677208824.450998,16623,2.3423728942871094
1677208824.5382175,16632,2.5559887886047363
1677208824.645675,16641,1.9510794878005981
1677208824.7460904,16650,1.892569899559021
1677208824.8492272,16659,2.030893325805664
1677208824.946927,16668,2.0375845432281494
1677208825.1449056,16686,1.7063884735107422
1677208825.4845612,16713,1.7637572288513184
1677208825.9104323,16749,1.821362018585205
1677208826.3049383,16785,1.8174294233322144
1677208826.4041493,16794,1.8481730222702026
1677208826.5087395,16803,2.2034573554992676
1677208826.6037788,16812,1.99508535861969
1677208826.9896796,16848,1.686997890472412
1677208827.089879,16857,2.2502236366271973
1677208827.1804092,16866,1.9764404296875
1677208827.2726066,16875,2.044968843460083
1677208827.3651676,16884,1.958587884902954
1677208827.4583817,16893,2.4145312309265137
1677208827.5523236,16902,1.7996090650558472
1677208827.747073,16920,1.7077440023422241
1677208827.8347425,16929,1.8640241622924805
1677208828.0064626,16947,1.7607332468032837
